时间,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,波长,传感器名称,物理量,
2025-08-31 12:46:30.731	,1562.460693,0,0,
2025-08-31 12:46:40.732	,1562.457764,0,0,
2025-08-31 12:46:50.731	,1562.450928,0,0,
2025-08-31 12:47:00.732	,1562.465088,0,0,
2025-08-31 12:47:10.731	,1562.457520,0,0,
2025-08-31 12:47:20.731	,1562.463135,0,0,
2025-08-31 12:47:30.731	,1562.470947,0,0,
2025-08-31 12:47:40.731	,1562.463745,0,0,
2025-08-31 12:47:50.731	,1560.706299,0,0,1562.465454,0,0,
2025-08-31 12:48:00.731	,1562.458984,0,0,
2025-08-31 12:48:10.731	,1562.464600,0,0,
2025-08-31 12:48:20.731	,1562.453491,0,0,
2025-08-31 12:48:30.731	,1561.168823,0,0,1562.465454,0,0,
2025-08-31 12:48:40.731	,1562.457642,0,0,
2025-08-31 12:48:50.731	,1562.473511,0,0,
2025-08-31 12:49:00.731	,1562.458618,0,0,
2025-08-31 12:49:10.731	,1562.462158,0,0,
2025-08-31 12:49:20.731	,1562.458496,0,0,
2025-08-31 12:49:30.731	,1562.457153,0,0,
2025-08-31 12:49:40.731	,1562.462402,0,0,
2025-08-31 12:49:50.731	,1562.468750,0,0,
2025-08-31 12:50:00.732	,1562.451050,0,0,1563.985352,0,0,
2025-08-31 12:50:10.731	,1562.452881,0,0,1563.969116,0,0,
2025-08-31 12:50:20.731	,1562.455078,0,0,1563.949585,0,0,1565.796021,0,0,
2025-08-31 12:50:30.731	,1562.455200,0,0,1563.965210,0,0,1565.895020,0,0,1566.339478,0,0,
2025-08-31 12:50:40.731	,1562.451050,0,0,1563.993164,0,0,1565.121582,0,0,1565.750488,0,0,
2025-08-31 12:50:50.732	,1562.468262,0,0,1566.713379,0,0,
2025-08-31 12:51:00.732	,1562.475098,0,0,1566.801392,0,0,
2025-08-31 12:51:10.732	,1562.462036,0,0,1563.993164,0,0,1566.199585,0,0,
2025-08-31 12:51:20.731	,1562.462402,0,0,1563.918091,0,0,1565.775757,0,0,
2025-08-31 12:51:30.731	,1562.469849,0,0,1563.964844,0,0,1565.777466,0,0,
2025-08-31 12:51:40.731	,1562.465454,0,0,1563.977661,0,0,1565.786255,0,0,1566.301636,0,0,1566.761597,0,0,
2025-08-31 12:51:50.731	,1561.799072,0,0,1562.469360,0,0,1563.939087,0,0,1565.141602,0,0,1565.235962,0,0,1565.726318,0,0,1566.691528,0,0,
2025-08-31 12:52:00.731	,1562.470093,0,0,1563.346313,0,0,1563.912964,0,0,1564.295532,0,0,1564.361572,0,0,1564.606812,0,0,1564.855713,0,0,1565.804321,0,0,1566.395752,0,0,
2025-08-31 12:52:10.731	,1562.458130,0,0,1563.936646,0,0,
2025-08-31 12:52:20.731	,1562.465942,0,0,1563.345581,0,0,1563.963745,0,0,1564.552734,0,0,1564.791504,0,0,1565.202637,0,0,1566.388794,0,0,
2025-08-31 12:52:30.731	,1562.457642,0,0,1563.361572,0,0,1563.943481,0,0,1564.621948,0,0,
2025-08-31 12:52:40.731	,1562.465820,0,0,1563.336914,0,0,1563.987549,0,0,
2025-08-31 12:52:50.732	,1562.468384,0,0,1563.951904,0,0,1564.624878,0,0,
2025-08-31 12:53:00.732	,1562.452759,0,0,1563.373657,0,0,1563.946655,0,0,1564.616821,0,0,
2025-08-31 12:53:10.731	,1562.458618,0,0,1563.361206,0,0,1563.945679,0,0,
2025-08-31 12:53:20.732	,1562.462036,0,0,1563.958862,0,0,1564.628540,0,0,
2025-08-31 12:53:30.731	,1561.794556,0,0,1562.465942,0,0,1563.964966,0,0,1565.819580,0,0,1566.719482,0,0,
2025-08-31 12:53:40.732	,1561.815918,0,0,1562.468140,0,0,1563.957642,0,0,1565.763550,0,0,1566.337402,0,0,
2025-08-31 12:53:50.731	,1562.460449,0,0,1563.347656,0,0,1563.962524,0,0,1564.597412,0,0,1565.791382,0,0,1566.705444,0,0,
2025-08-31 12:54:00.731	,1562.465942,0,0,1563.346191,0,0,1563.936646,0,0,
2025-08-31 12:54:10.731	,1562.459839,0,0,1563.942261,0,0,
2025-08-31 12:54:20.732	,1562.468262,0,0,1563.333618,0,0,1563.920288,0,0,
2025-08-31 12:54:30.732	,1562.472534,0,0,1563.351563,0,0,1563.962769,0,0,
2025-08-31 12:54:40.732	,1562.459106,0,0,1563.364258,0,0,1563.936890,0,0,
2025-08-31 12:54:50.731	,1562.466064,0,0,1563.336914,0,0,1563.947144,0,0,
2025-08-31 12:55:00.731	,1562.473145,0,0,1563.334229,0,0,1563.966309,0,0,
2025-08-31 12:55:10.731	,1562.465942,0,0,1563.945068,0,0,
2025-08-31 12:55:20.731	,1562.487061,0,0,1563.316650,0,0,1563.952148,0,0,
2025-08-31 12:55:30.731	,1562.464355,0,0,1563.964355,0,0,1565.766357,0,0,1566.241577,0,0,1567.094238,0,0,
2025-08-31 12:55:40.732	,1562.490234,0,0,1563.958008,0,0,1566.967163,0,0,1567.523560,0,0,
2025-08-31 12:55:50.731	,1562.463745,0,0,1563.968750,0,0,1565.397339,0,0,1566.957275,0,0,
2025-08-31 12:56:00.732	,1562.475342,0,0,1563.374268,0,0,1563.960449,0,0,1564.646362,0,0,1565.819580,0,0,1567.061646,0,0,
2025-08-31 12:56:10.731	,1562.469238,0,0,1563.983521,0,0,1564.641602,0,0,1565.210938,0,0,1565.795776,0,0,1566.221558,0,0,1566.843750,0,0,
2025-08-31 12:56:20.731	,1562.464966,0,0,1563.965088,0,0,1564.625854,0,0,1565.783447,0,0,1566.219971,0,0,1566.777832,0,0,
2025-08-31 12:56:30.731	,1562.471191,0,0,1563.997681,0,0,1567.056519,0,0,
2025-08-31 12:56:40.731	,1562.463867,0,0,1563.935547,0,0,1566.861572,0,0,
2025-08-31 12:56:50.731	,1562.482178,0,0,1563.956543,0,0,1565.413452,0,0,1565.842529,0,0,
2025-08-31 12:57:00.731	,1562.472168,0,0,1563.954956,0,0,
2025-08-31 12:57:10.731	,1562.489258,0,0,1563.965332,0,0,1565.822266,0,0,1567.065063,0,0,
2025-08-31 12:57:20.731	,1562.465942,0,0,1563.365601,0,0,1563.947266,0,0,1565.782593,0,0,
2025-08-31 12:57:30.732	,1562.463135,0,0,1563.350342,0,0,1564.619141,0,0,1565.214111,0,0,1565.768799,0,0,1566.775513,0,0,
2025-08-31 12:57:40.731	,1562.465942,0,0,1563.347412,0,0,1563.930542,0,0,1564.621826,0,0,1565.214600,0,0,1565.791260,0,0,1566.113892,0,0,1566.401855,0,0,1566.708496,0,0,1566.645142,0,0,1567.016846,0,0,
2025-08-31 12:57:50.731	,1562.471924,0,0,1563.373901,0,0,1564.022095,0,0,1565.211548,0,0,1566.941772,0,0,
2025-08-31 12:58:00.731	,1563.964844,0,0,1564.694702,0,0,1566.983398,0,0,1567.531494,0,0,
2025-08-31 12:58:10.731	,1566.194946,0,0,1566.743530,0,0,
2025-08-31 12:59:00.731	,1564.855469,0,0,1564.829468,0,0,
2025-08-31 12:59:20.731	,1564.902222,0,0,1565.259644,0,0,
2025-08-31 12:59:30.732	,1564.677612,0,0,
2025-08-31 12:59:40.731	,1564.599609,0,0,
2025-08-31 12:59:50.731	,1564.657715,0,0,1565.207397,0,0,
2025-08-31 13:00:00.731	,1564.639771,0,0,
2025-08-31 13:00:10.731	,1565.248657,0,0,
2025-08-31 13:00:20.731	,1565.207031,0,0,
2025-08-31 13:00:30.731	,1564.009155,0,0,1564.609131,0,0,1565.231079,0,0,
2025-08-31 13:00:40.731	,1565.828857,0,0,1566.997314,0,0,
2025-08-31 13:00:50.732	,1565.802979,0,0,1566.222046,0,0,1566.345459,0,0,1566.436646,0,0,1567.057739,0,0,1567.570313,0,0,
2025-08-31 13:01:00.731	,1566.873901,0,0,1567.584473,0,0,
2025-08-31 13:01:10.732	,1565.842041,0,0,1567.113403,0,0,1567.573975,0,0,
2025-08-31 13:01:40.731	,1565.798462,0,0,1566.010742,0,0,
2025-08-31 13:02:50.731	,1564.023560,0,0,
2025-08-31 13:03:10.731	,1564.395264,0,0,
2025-08-31 13:03:20.732	,1563.990967,0,0,
2025-08-31 13:03:30.731	,1564.017456,0,0,
2025-08-31 13:03:40.731	,1564.645264,0,0,
2025-08-31 13:04:00.731	,1564.639282,0,0,1565.221069,0,0,
2025-08-31 13:04:50.731	,1564.027222,0,0,
2025-08-31 13:06:10.731	,1564.005371,0,0,1564.197144,0,0,
2025-08-31 13:06:40.731	,1564.044678,0,0,
2025-08-31 13:06:50.731	,1564.054688,0,0,
2025-08-31 13:07:00.731	,1564.026001,0,0,
2025-08-31 13:08:40.731	,1563.999512,0,0,1563.955078,0,0,
2025-08-31 13:11:20.731	,1566.676270,0,0,1567.121826,0,0,
2025-08-31 13:11:30.731	,1566.994385,0,0,1566.765503,0,0,
2025-08-31 13:11:40.731	,1567.130127,0,0,
2025-08-31 13:11:50.731	,1567.097412,0,0,
2025-08-31 13:14:00.731	,1566.973877,0,0,
2025-08-31 13:14:10.731	,1567.099731,0,0,
2025-08-31 13:14:20.731	,1567.566162,0,0,
2025-08-31 13:14:30.732	,1567.151367,0,0,1567.588745,0,0,
2025-08-31 13:21:50.731	,1567.735229,0,0,
2025-08-31 13:22:30.732	,1567.628540,0,0,
2025-08-31 13:22:40.731	,1567.621216,0,0,
2025-08-31 13:58:40.732	,1548.323242,0,0,
2025-08-31 13:58:50.731	,1547.335571,0,0,1548.368652,0,0,
2025-08-31 13:59:00.731	,1547.304810,0,0,1547.928467,0,0,1548.397339,0,0,
2025-08-31 13:59:10.731	,1548.342651,0,0,
2025-08-31 13:59:20.731	,1547.318970,0,0,1548.421753,0,0,
2025-08-31 13:59:30.732	,1548.338257,0,0,
2025-08-31 13:59:40.731	,1546.722534,0,0,1547.324341,0,0,1548.361450,0,0,
2025-08-31 13:59:50.731	,1546.725098,0,0,1547.365845,0,0,1548.539063,0,0,
2025-08-31 14:00:00.731	,1546.691040,0,0,1547.297241,0,0,1548.395020,0,0,
2025-08-31 14:00:10.731	,1546.726318,0,0,1548.311157,0,0,
2025-08-31 14:00:20.732	,1547.350952,0,0,1677.491577,0,0,
2025-08-31 14:00:30.731	,1546.690308,0,0,1548.431030,0,0,
2025-08-31 14:00:40.732	,1546.710938,0,0,1547.341553,0,0,1548.443115,0,0,
2025-08-31 14:00:50.731	,1546.718140,0,0,1548.361206,0,0,
2025-08-31 14:01:00.731	,1548.346558,0,0,
2025-08-31 14:01:10.731	,1546.706055,0,0,1548.563232,0,0,
2025-08-31 14:01:20.731	,1548.421387,0,0,
2025-08-31 14:01:30.731	,1546.726807,0,0,1548.448242,0,0,
2025-08-31 14:01:40.731	,1548.401245,0,0,
2025-08-31 14:01:50.731	,1546.690552,0,0,1548.483032,0,0,
2025-08-31 14:02:00.731	,1548.594971,0,0,
2025-08-31 14:02:10.731	,1548.462158,0,0,
2025-08-31 14:02:20.731	,1548.345825,0,0,
2025-08-31 14:02:30.732	,1548.459595,0,0,
2025-08-31 14:02:40.732	,1548.402710,0,0,
2025-08-31 14:02:50.731	,1546.715820,0,0,1548.322754,0,0,
2025-08-31 14:03:00.731	,1548.468750,0,0,
2025-08-31 14:03:10.731	,1546.721558,0,0,1548.445679,0,0,
2025-08-31 14:03:20.731	,1546.715088,0,0,1548.458374,0,0,
2025-08-31 14:03:30.731	,1548.468262,0,0,
2025-08-31 14:03:40.731	,1548.581543,0,0,
2025-08-31 14:03:50.731	,1548.441650,0,0,
2025-08-31 14:04:00.732	,1548.537109,0,0,
2025-08-31 14:04:10.731	,1548.463257,0,0,
2025-08-31 14:04:20.731	,1548.501221,0,0,
2025-08-31 14:04:30.731	,1453.567261,0,0,
2025-08-31 14:04:40.731	,1548.681519,0,0,
2025-08-31 14:04:50.731	,1548.554932,0,0,
2025-08-31 14:05:00.731	,1548.742065,0,0,
2025-08-31 14:05:10.731	,1546.717041,0,0,1548.550781,0,0,
2025-08-31 14:05:20.731	,1546.735718,0,0,1548.639282,0,0,
2025-08-31 14:05:30.732	,1548.665649,0,0,
2025-08-31 14:05:40.731	,1546.684570,0,0,1548.664307,0,0,
2025-08-31 14:05:50.731	,1548.486816,0,0,
2025-08-31 14:06:00.731	,1548.506470,0,0,
2025-08-31 14:06:10.731	,1548.448364,0,0,
2025-08-31 14:06:20.732	,1548.588501,0,0,
2025-08-31 14:06:30.731	,1548.688477,0,0,
2025-08-31 14:06:40.731	,1548.513672,0,0,
2025-08-31 14:06:50.731	,1548.688965,0,0,
2025-08-31 14:07:00.731	,1546.705078,0,0,1548.528442,0,0,
2025-08-31 14:07:10.731	,1548.501099,0,0,
2025-08-31 14:07:20.731	,1548.551147,0,0,
2025-08-31 14:07:30.731	,1547.328613,0,0,1548.649048,0,0,
2025-08-31 14:07:40.731	,1548.662842,0,0,
2025-08-31 14:07:50.731	,1547.352905,0,0,1548.483032,0,0,
2025-08-31 14:08:00.732	,1548.534546,0,0,
2025-08-31 14:08:10.731	,1548.534058,0,0,
2025-08-31 14:08:20.731	,1677.491577,0,0,
2025-08-31 14:08:30.732	,1548.636353,0,0,
2025-08-31 14:08:40.731	,1548.571045,0,0,
2025-08-31 14:08:50.732	,1548.573608,0,0,
2025-08-31 14:09:00.731	,1548.701050,0,0,
2025-08-31 14:09:10.731	,1677.491577,0,0,
2025-08-31 14:09:20.731	,1548.748413,0,0,
2025-08-31 14:09:30.731	,1548.746338,0,0,
2025-08-31 14:09:40.731	,1548.708618,0,0,
2025-08-31 14:09:50.731	,1548.616943,0,0,
2025-08-31 14:10:00.731	,1548.514648,0,0,
2025-08-31 14:10:10.731	,1548.601074,0,0,
2025-08-31 14:10:20.731	,1548.591064,0,0,
2025-08-31 14:10:30.731	,1548.739136,0,0,
2025-08-31 14:10:40.731	,1547.322144,0,0,1549.010132,0,0,
2025-08-31 14:10:50.731	,1547.312744,0,0,1548.778320,0,0,
2025-08-31 14:11:00.731	,1548.548340,0,0,
2025-08-31 14:11:10.731	,1548.655762,0,0,
2025-08-31 14:11:20.731	,1548.815552,0,0,
2025-08-31 14:11:30.732	,1548.825928,0,0,
2025-08-31 14:11:40.731	,1548.785034,0,0,
2025-08-31 14:11:50.731	,1548.701172,0,0,
2025-08-31 14:12:00.732	,1548.705444,0,0,
2025-08-31 14:12:10.731	,1548.788696,0,0,
2025-08-31 14:12:20.731	,1548.850952,0,0,
2025-08-31 14:12:30.731	,1548.666016,0,0,
2025-08-31 14:12:40.731	,1548.671143,0,0,1550.681152,0,0,
2025-08-31 14:12:50.731	,1549.025024,0,0,
2025-08-31 14:13:00.731	,1549.054565,0,0,
2025-08-31 14:13:10.731	,1548.990356,0,0,
2025-08-31 14:13:20.731	,1549.066895,0,0,
2025-08-31 14:13:30.731	,1549.092773,0,0,
2025-08-31 14:13:40.731	,1549.050659,0,0,
2025-08-31 14:13:50.731	,1549.675049,0,0,
2025-08-31 14:14:00.731	,1548.996948,0,0,
2025-08-31 14:14:10.731	,1549.034790,0,0,
2025-08-31 14:14:20.731	,1549.070923,0,0,
2025-08-31 14:14:30.731	,1549.696167,0,0,
2025-08-31 14:14:40.731	,1549.013916,0,0,
2025-08-31 14:14:50.731	,1548.893677,0,0,
2025-08-31 14:15:00.731	,1549.040039,0,0,
2025-08-31 14:15:10.731	,1549.682983,0,0,
2025-08-31 14:15:20.731	,1548.757202,0,0,
2025-08-31 14:15:30.732	,1549.662354,0,0,
2025-08-31 14:15:40.732	,1549.704956,0,0,
2025-08-31 14:15:50.731	,1549.713867,0,0,
2025-08-31 14:16:00.732	,1549.085327,0,0,
2025-08-31 14:16:10.731	,1549.712769,0,0,
2025-08-31 14:16:20.731	,1549.076294,0,0,
2025-08-31 14:16:30.731	,1549.056396,0,0,
2025-08-31 14:16:40.731	,1549.061279,0,0,
2025-08-31 14:16:50.731	,1549.701660,0,0,
2025-08-31 14:17:00.732	,1549.694092,0,0,
2025-08-31 14:17:10.732	,1549.025146,0,0,
2025-08-31 14:17:20.731	,1549.685059,0,0,
2025-08-31 14:17:30.731	,1549.678345,0,0,
2025-08-31 14:17:40.731	,1548.926758,0,0,
2025-08-31 14:17:50.731	,1549.677246,0,0,
2025-08-31 14:18:00.731	,1549.703857,0,0,
2025-08-31 14:18:10.731	,1549.672974,0,0,
2025-08-31 14:18:20.731	,1549.064941,0,0,
2025-08-31 14:18:30.731	,1549.705078,0,0,1551.203247,0,0,
2025-08-31 14:18:40.732	,1549.708252,0,0,
2025-08-31 14:18:50.732	,1546.761353,0,0,1549.673950,0,0,
2025-08-31 14:19:00.732	,1548.898926,0,0,
2025-08-31 14:19:10.731	,1549.695679,0,0,
2025-08-31 14:19:20.731	,1549.052490,0,0,
2025-08-31 14:19:30.732	,1546.690308,0,0,1549.704956,0,0,
2025-08-31 14:19:40.731	,1549.685059,0,0,
2025-08-31 14:19:50.731	,1549.693481,0,0,
2025-08-31 14:20:00.731	,1549.684570,0,0,1551.141235,0,0,
2025-08-31 14:20:10.732	,1549.680054,0,0,
2025-08-31 14:20:20.731	,1548.815308,0,0,
2025-08-31 14:20:30.732	,1549.094849,0,0,1550.847656,0,0,
2025-08-31 14:20:40.731	,1549.082031,0,0,
2025-08-31 14:20:50.732	,1549.728149,0,0,
2025-08-31 14:21:00.731	,1549.695923,0,0,
2025-08-31 14:21:10.732	,1549.690308,0,0,
2025-08-31 14:21:20.731	,1549.727173,0,0,
2025-08-31 14:21:30.731	,1549.070557,0,0,
2025-08-31 14:21:40.732	,1549.734741,0,0,
2025-08-31 14:21:50.731	,1548.826050,0,0,
2025-08-31 14:22:00.732	,1546.983887,0,0,1549.684937,0,0,
2025-08-31 14:22:10.731	,1549.741821,0,0,
2025-08-31 14:22:20.732	,1549.659546,0,0,
2025-08-31 14:22:30.731	,1549.675049,0,0,1551.225952,0,0,
2025-08-31 14:22:40.731	,1549.690552,0,0,1551.305054,0,0,
2025-08-31 14:22:50.731	,1549.673462,0,0,
2025-08-31 14:23:00.732	,1549.661377,0,0,
2025-08-31 14:23:10.731	,1549.741333,0,0,1677.491577,0,0,1551.346436,0,0,
2025-08-31 14:23:20.731	,1549.665161,0,0,
2025-08-31 14:23:30.731	,1549.688354,0,0,
2025-08-31 14:23:40.731	,1549.658081,0,0,
2025-08-31 14:23:50.732	,1549.691040,0,0,
2025-08-31 14:24:00.731	,1549.691162,0,0,
2025-08-31 14:24:10.731	,1549.674438,0,0,
2025-08-31 14:24:20.732	,1549.698975,0,0,
2025-08-31 14:24:30.731	,1549.696777,0,0,
2025-08-31 14:24:40.731	,1549.672852,0,0,
2025-08-31 14:24:50.731	,1549.677246,0,0,
2025-08-31 14:25:00.731	,1549.693848,0,0,
2025-08-31 14:25:10.731	,1550.037354,0,0,1551.256836,0,0,
2025-08-31 14:25:20.731	,1549.728394,0,0,
2025-08-31 14:25:30.731	,1549.714355,0,0,1551.248657,0,0,
2025-08-31 14:25:40.732	,1549.696533,0,0,
2025-08-31 14:25:50.731	,1549.697021,0,0,
2025-08-31 14:26:00.731	,1549.704590,0,0,
2025-08-31 14:26:10.731	,1549.686279,0,0,
2025-08-31 14:26:20.731	,1549.665649,0,0,
2025-08-31 14:26:30.731	,1549.683228,0,0,
2025-08-31 14:26:40.732	,1549.698975,0,0,
2025-08-31 14:26:50.731	,1549.776855,0,0,
2025-08-31 14:27:00.731	,1549.704956,0,0,
2025-08-31 14:27:10.731	,1549.693848,0,0,
2025-08-31 14:27:20.732	,1550.161011,0,0,
2025-08-31 14:27:30.732	,1549.991455,0,0,
2025-08-31 14:27:40.731	,1549.711304,0,0,
2025-08-31 14:27:50.731	,1550.317139,0,0,
2025-08-31 14:28:00.732	,1549.725098,0,0,
2025-08-31 14:28:10.731	,1550.115723,0,0,
2025-08-31 14:28:20.732	,1549.688477,0,0,
2025-08-31 14:28:30.731	,1549.699341,0,0,
2025-08-31 14:28:40.731	,1549.690796,0,0,
2025-08-31 14:28:50.731	,1549.719482,0,0,
2025-08-31 14:29:00.731	,1550.208252,0,0,
2025-08-31 14:29:10.731	,1549.741943,0,0,
2025-08-31 14:29:20.732	,1549.936646,0,0,
2025-08-31 14:29:30.732	,1550.324829,0,0,
2025-08-31 14:29:40.731	,1549.688477,0,0,
2025-08-31 14:29:50.731	,1550.264282,0,0,
2025-08-31 14:30:00.732	,1550.261353,0,0,
2025-08-31 14:30:10.731	,1550.308716,0,0,
2025-08-31 14:30:20.731	,1550.283203,0,0,
2025-08-31 14:30:30.731	,1550.308350,0,0,
2025-08-31 14:30:40.731	,1550.219116,0,0,
2025-08-31 14:30:50.731	,1550.285889,0,0,
2025-08-31 14:31:00.731	,1550.278198,0,0,
2025-08-31 14:31:10.731	,1550.314453,0,0,
2025-08-31 14:31:20.731	,1550.092896,0,0,
2025-08-31 14:31:30.732	,1550.028320,0,0,
2025-08-31 14:31:40.731	,1550.311035,0,0,
2025-08-31 14:31:50.732	,1549.717285,0,0,
2025-08-31 14:32:00.731	,1550.234497,0,0,
2025-08-31 14:32:10.731	,1550.173706,0,0,
2025-08-31 14:32:20.731	,1548.793945,0,0,1550.258301,0,0,
2025-08-31 14:32:30.731	,1550.288696,0,0,
2025-08-31 14:32:40.731	,1549.692261,0,0,
2025-08-31 14:32:50.731	,1549.702393,0,0,
2025-08-31 14:33:00.731	,1550.208252,0,0,
2025-08-31 14:33:10.731	,1550.255127,0,0,
2025-08-31 14:33:20.732	,1550.154175,0,0,
2025-08-31 14:33:30.731	,1550.281128,0,0,
2025-08-31 14:33:40.731	,1550.245605,0,0,
2025-08-31 14:33:50.731	,1550.274780,0,0,
2025-08-31 14:34:00.731	,1550.333252,0,0,
2025-08-31 14:34:10.731	,1549.693848,0,0,
2025-08-31 14:34:20.731	,1549.761353,0,0,
2025-08-31 14:34:30.731	,1550.293091,0,0,
2025-08-31 14:34:40.732	,1548.793823,0,0,1568.123901,0,0,1550.342041,0,0,
2025-08-31 14:34:50.731	,1550.296143,0,0,
2025-08-31 14:35:00.731	,1550.285645,0,0,
2025-08-31 14:35:10.731	,1550.261230,0,0,
2025-08-31 14:35:20.731	,1550.281250,0,0,
2025-08-31 14:35:30.731	,1550.276001,0,0,
2025-08-31 14:35:40.731	,1550.161255,0,0,
2025-08-31 14:35:50.731	,1550.304810,0,0,
2025-08-31 14:36:00.731	,1550.193848,0,0,
2025-08-31 14:36:10.731	,1550.262451,0,0,
2025-08-31 14:36:20.732	,1550.174927,0,0,
2025-08-31 14:36:30.731	,1550.304199,0,0,
2025-08-31 14:36:40.732	,1550.126953,0,0,1550.667236,0,0,
2025-08-31 14:36:50.731	,1550.130859,0,0,
2025-08-31 14:37:00.731	,1549.728149,0,0,1549.761353,0,0,1550.285645,0,0,
2025-08-31 14:37:10.731	,1550.273193,0,0,
2025-08-31 14:37:20.731	,1550.336304,0,0,
2025-08-31 14:37:30.732	,1550.305176,0,0,
2025-08-31 14:37:40.731	,1550.296997,0,0,
2025-08-31 14:37:50.732	,1550.283325,0,0,
2025-08-31 14:38:20.731	,1550.279053,0,0,
2025-08-31 14:38:50.731	,1550.321411,0,0,
2025-08-31 14:40:00.731	,1550.311035,0,0,
2025-08-31 14:40:10.731	,1549.656982,0,0,1550.245728,0,0,
2025-08-31 14:40:20.732	,1549.699341,0,0,1550.325684,0,0,
2025-08-31 14:40:30.731	,1550.340820,0,0,
2025-08-31 14:40:40.731	,1550.201050,0,0,
2025-08-31 14:40:50.731	,1550.242798,0,0,
2025-08-31 14:41:00.731	,1549.725708,0,0,1550.270752,0,0,
2025-08-31 14:41:10.731	,1550.274902,0,0,
2025-08-31 14:41:20.732	,1549.677246,0,0,1550.228516,0,0,
2025-08-31 14:41:30.731	,819.279175,0,0,
2025-08-31 14:42:30.731	,1550.116943,0,0,1550.153076,0,0,1550.323975,0,0,
2025-08-31 14:42:40.732	,1550.246826,0,0,
2025-08-31 14:42:50.731	,1550.228149,0,0,
2025-08-31 14:43:00.731	,1550.244995,0,0,
2025-08-31 14:43:10.731	,1550.316895,0,0,
2025-08-31 14:43:20.731	,1550.104736,0,0,
2025-08-31 14:43:30.731	,1550.256470,0,0,
2025-08-31 14:43:40.731	,1550.301758,0,0,
2025-08-31 14:43:50.732	,1550.208374,0,0,
2025-08-31 14:44:00.731	,1550.066650,0,0,1550.318848,0,0,
2025-08-31 14:44:40.731	,1550.144653,0,0,
2025-08-31 14:45:00.731	,1550.214966,0,0,
2025-08-31 14:45:20.731	,1550.281250,0,0,
2025-08-31 14:45:30.731	,1549.698730,0,0,1550.243042,0,0,
2025-08-31 14:45:40.731	,1550.225708,0,0,
2025-08-31 14:46:00.731	,1549.679321,0,0,1550.274048,0,0,
2025-08-31 14:46:10.731	,1550.261841,0,0,
2025-08-31 14:46:20.731	,1549.676758,0,0,1550.328125,0,0,
2025-08-31 14:46:30.731	,1550.245605,0,0,
2025-08-31 14:46:40.731	,1550.270752,0,0,
2025-08-31 14:47:00.731	,1550.228149,0,0,
2025-08-31 14:47:10.731	,1550.267090,0,0,
2025-08-31 14:47:30.731	,1550.265625,0,0,
2025-08-31 14:47:40.731	,1550.211060,0,0,
2025-08-31 14:48:00.731	,1550.125610,0,0,1550.229370,0,0,
2025-08-31 14:48:30.731	,1550.125854,0,0,1550.201172,0,0,
2025-08-31 14:49:20.732	,1550.287842,0,0,
2025-08-31 14:49:30.731	,1550.347778,0,0,
2025-08-31 14:49:40.731	,1550.164551,0,0,
2025-08-31 14:49:50.732	,1550.292847,0,0,
2025-08-31 14:50:20.732	,1550.336792,0,0,
2025-08-31 14:50:40.731	,1550.250854,0,0,
2025-08-31 14:51:00.731	,1550.304565,0,0,
2025-08-31 14:51:10.731	,1550.174927,0,0,
2025-08-31 14:51:20.731	,1550.259155,0,0,
2025-08-31 14:51:30.731	,1550.352905,0,0,
2025-08-31 14:51:40.732	,1550.319336,0,0,
2025-08-31 14:51:50.731	,1550.275391,0,0,
2025-08-31 14:52:00.732	,1550.277222,0,0,
2025-08-31 14:52:10.731	,1550.306641,0,0,
2025-08-31 14:52:20.731	,1550.343994,0,0,
2025-08-31 14:52:30.731	,1550.322144,0,0,
2025-08-31 14:52:40.731	,1550.308228,0,0,
2025-08-31 14:52:50.731	,1550.276123,0,0,
2025-08-31 14:53:00.732	,1550.294556,0,0,
2025-08-31 14:53:10.731	,1550.265381,0,0,
2025-08-31 14:53:20.731	,1550.282349,0,0,
2025-08-31 14:53:30.731	,1550.359009,0,0,
2025-08-31 14:53:40.731	,1550.313477,0,0,
2025-08-31 14:53:50.731	,1550.261597,0,0,
2025-08-31 14:54:00.731	,1550.186768,0,0,
2025-08-31 14:54:10.732	,1550.360962,0,0,
2025-08-31 14:54:20.731	,1550.257080,0,0,
2025-08-31 14:54:30.732	,1550.245850,0,0,
2025-08-31 14:54:40.731	,1550.328369,0,0,
2025-08-31 14:54:50.732	,1550.339111,0,0,
2025-08-31 14:55:00.731	,1550.202637,0,0,
2025-08-31 14:55:10.731	,1550.321655,0,0,
2025-08-31 14:55:20.731	,1550.318848,0,0,1551.230347,0,0,
2025-08-31 14:55:30.731	,1550.330444,0,0,
